observed_date,cve,cna,change_type,version_old,score_old,version_new,score_new
2026-07-28,CVE-2026-64447,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64448,Linux,first_score,,,v3,8.2
2026-07-28,CVE-2026-64449,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64450,Linux,first_score,,,v3,9.1
2026-07-28,CVE-2026-64452,Linux,first_score,,,v3,7.1
2026-07-28,CVE-2026-64456,Linux,first_score,,,v3,7.7
2026-07-28,CVE-2026-64459,Linux,first_score,,,v3,9.8
2026-07-28,CVE-2026-64460,Linux,first_score,,,v3,7.0
2026-07-28,CVE-2026-64463,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64467,Linux,first_score,,,v3,8.8
2026-07-28,CVE-2026-64468,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64469,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64475,Linux,first_score,,,v3,8.8
2026-07-28,CVE-2026-64481,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64485,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64490,Linux,first_score,,,v3,8.4
2026-07-28,CVE-2026-64496,Linux,first_score,,,v3,7.1
2026-07-28,CVE-2026-64501,Linux,first_score,,,v3,7.1
2026-07-28,CVE-2026-64502,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64510,Linux,first_score,,,v3,7.0
2026-07-28,CVE-2026-64515,Linux,first_score,,,v3,8.3
2026-07-28,CVE-2026-64516,Linux,first_score,,,v3,8.8
2026-07-28,CVE-2026-64520,Linux,first_score,,,v3,8.4
2026-07-28,CVE-2026-64522,Linux,first_score,,,v3,8.8
2026-07-28,CVE-2026-64523,Linux,first_score,,,v3,9.8
2026-07-28,CVE-2026-64524,Linux,first_score,,,v3,7.7
2026-07-28,CVE-2026-64529,Linux,first_score,,,v3,7.8
2026-07-28,CVE-2026-64530,Linux,first_score,,,v3,9.8
2026-07-28,CVE-2026-64600,Linux,first_score,,,v3,7.8
2026-07-29,CVE-2022-3534,VulDB,version_shift,v3,5.5,v4,5.1
2026-07-29,CVE-2022-3636,VulDB,version_shift,v3,5.5,v4,5.1
2026-07-29,CVE-2026-12495,INCIBE,rescore,v4,9.2,v4,5.3
2026-07-30,CVE-2024-21537,snyk,version_shift,v3,8.8,v4,9.3
2026-07-30,CVE-2024-4944,WatchGuard,version_shift,v3,7.8,v4,8.5
2026-07-30,CVE-2025-4318,AMZN,rescore,v4,9.5,v4,9.0
2026-07-31,CVE-2022-3566,VulDB,version_shift,v3,4.6,v4,2.1
2026-07-31,CVE-2025-21629,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-21631,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21637,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-21638,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-21640,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-21646,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21647,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-21650,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-21652,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21655,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21659,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-21661,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21663,Linux,first_score,,,v3,10.0
2026-07-31,CVE-2025-21664,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21669,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21673,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21676,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21677,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21678,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21680,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21682,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-21687,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21692,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21693,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21697,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21699,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21701,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21707,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21709,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21710,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-21712,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21714,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21717,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21718,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21719,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-21720,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21722,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21725,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21726,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21727,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21729,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21730,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21734,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21735,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21738,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21748,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21751,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21753,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21758,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21759,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21760,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-21761,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21762,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-21763,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21764,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21765,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-21766,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-21772,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21778,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21780,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21785,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21786,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21788,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21789,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-21791,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21792,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21795,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21796,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21801,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21804,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-21805,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21808,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21809,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21810,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21811,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21812,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21823,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21825,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21826,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21827,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21828,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21829,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21830,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-21832,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21836,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21839,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-21842,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21844,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21850,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21851,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21855,Linux,first_score,,,v3,8.6
2026-07-31,CVE-2025-21858,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21864,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21867,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21868,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21870,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21875,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21876,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21879,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21882,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21884,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21885,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21887,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21889,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21890,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-21893,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21896,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21899,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21900,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21901,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21906,Linux,first_score,,,v3,7.6
2026-07-31,CVE-2025-21914,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21915,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-21919,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21923,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21924,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21926,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21927,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21932,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-21934,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21938,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21939,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21945,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21946,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21949,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21954,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21955,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21958,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21959,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-21960,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21961,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-21965,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21966,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21967,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21969,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21970,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21971,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21972,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-21976,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21979,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21984,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21985,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-21988,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-21994,Linux,first_score,,,v3,7.6
2026-07-31,CVE-2025-21999,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22001,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22004,Linux,first_score,,,v3,8.6
2026-07-31,CVE-2025-22012,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-22013,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-22015,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22019,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-22020,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22021,Linux,first_score,,,v3,10.0
2026-07-31,CVE-2025-22022,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22025,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-22034,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22035,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22036,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22037,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-22038,Linux,first_score,,,v3,8.3
2026-07-31,CVE-2025-22039,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-22042,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-22043,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-22044,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-22045,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22047,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22048,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22049,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22055,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-22056,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22057,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22059,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-22061,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22062,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22068,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22069,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22072,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22074,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-22077,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-22079,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22080,Linux,first_score,,,v3,8.4
2026-07-31,CVE-2025-22081,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22083,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22085,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22086,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-22087,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22088,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-22089,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22090,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-22094,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-22100,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22102,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22108,Linux,first_score,,,v3,8.6
2026-07-31,CVE-2025-22109,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22110,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-22114,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22115,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-22117,Linux,first_score,,,v3,8.7
2026-07-31,CVE-2025-22118,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-22121,Linux,first_score,,,v3,8.4
2026-07-31,CVE-2025-22124,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23132,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-23133,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-23141,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23142,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23145,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-23150,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23151,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23155,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-23156,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23157,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23158,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-23159,Linux,first_score,,,v3,8.4
2026-07-31,CVE-2025-37738,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37741,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37749,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-37750,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-37751,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-37752,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37756,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37757,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-37763,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37765,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37776,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37777,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37779,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37789,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37791,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37797,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37798,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37799,Linux,first_score,,,v3,8.6
2026-07-31,CVE-2025-37800,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-37801,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37802,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-37813,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37814,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37820,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-37822,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37823,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37838,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37845,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37849,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37854,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37856,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37861,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37869,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37871,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-37873,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37876,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-37879,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-37882,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37885,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37886,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37887,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-37890,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37891,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37893,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37894,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-37899,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37901,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37903,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37906,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37908,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37911,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37913,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37914,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37915,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37917,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-37918,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37920,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37921,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37923,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37926,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37931,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-37935,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-37936,Linux,first_score,,,v3,8.7
2026-07-31,CVE-2025-37938,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-37943,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37944,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37947,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37949,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37952,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37954,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-37956,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37957,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37959,Linux,first_score,,,v3,9.4
2026-07-31,CVE-2025-37964,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37973,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-37977,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37979,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37984,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-37988,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37996,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-37997,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-37998,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38000,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38001,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38002,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38003,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38004,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-38005,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38012,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38016,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-38018,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-38022,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38024,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38028,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38035,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-38051,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38052,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-38057,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-38058,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38060,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38062,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38064,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38065,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38068,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38074,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-38075,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-38078,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38079,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38080,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38082,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38083,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38084,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38085,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38087,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38089,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-38090,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38092,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-38095,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38097,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38098,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38101,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38102,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38106,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38107,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38108,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38110,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38111,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38115,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38116,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38117,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38118,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38120,Linux,first_score,,,v3,9.4
2026-07-31,CVE-2025-38123,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-38124,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-38127,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38129,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38133,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38139,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-38141,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38146,Linux,first_score,,,v3,9.4
2026-07-31,CVE-2025-38150,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38154,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38161,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38162,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38164,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-38165,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-38166,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38168,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38169,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38172,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38173,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38174,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-38175,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38176,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38177,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38179,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38180,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38181,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-38184,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-38187,Linux,first_score,,,v3,7.8
